x,y,category
1.1720357,4.4944153,walking
9.110995,2.5109863,walking
13.617224,5.590651,walking
0.6715849,0.509094,walking
0.60181785,9.974305,walking
0.9318522,0.6956298,walking
14.043339,3.327042,walking
5.2910943,8.660241,walking
2.8522036,9.090072,walking
10.909915,6.288045,walking
-0.3632121,0.13707556,walking
15.625604,3.6859746,walking
3.458337,8.999387,walking
3.0567071,1.1896145,walking
1.6159062,1.2158253,walking
14.017552,6.26382,walking
8.845673,-0.20935406,walking
0.9278533,8.620312,walking
6.3388104,1.228934,walking
7.7893667,9.098923,walking
1.4800183,8.371577,walking
12.244278,1.6284102,walking
8.476466,0.11064154,walking
12.928186,5.1894913,walking
15.366213,5.130788,walking
1.8449285,8.826976,walking
13.625398,5.844931,walking
11.244346,0.22466582,walking
11.112827,0.104269534,walking
4.491609,8.49869,walking
14.761475,3.1037207,walking
10.96534,7.1318364,walking
16.10824,2.7881,walking
-0.6979787,2.4631336,walking
8.933303,7.026228,walking
12.084752,6.9398556,walking
5.5440536,8.910454,walking
9.458609,2.275778,walking
8.437525,8.213903,walking
8.856335,7.075791,walking
-1.1527613,11.7315855,walking
4.3482685,8.772636,walking
12.178693,0.42308375,walking
15.127317,1.2788255,walking
8.757634,-0.122628674,walking
8.113629,8.751071,walking
15.793404,3.3709862,walking
7.801429,8.89357,walking
2.5825553,9.069474,walking
13.5988865,0.9062508,walking
14.304322,5.0431414,walking
14.481537,5.6940403,walking
1.4321798,8.242666,walking
0.65979743,0.26586142,walking
-0.04473825,-0.13597961,walking
13.183774,3.3793674,walking
2.9238405,8.821435,walking
-1.2580354,11.75899,walking
2.7709749,8.984768,walking
3.194318,2.7914693,walking
3.5798028,9.066841,walking
12.219829,7.3852577,walking
14.931224,5.1051,walking
10.4436035,0.08914409,walking
-0.08395273,10.269171,walking
15.726708,3.2347052,walking
14.82158,1.1684067,walking
8.872671,7.1458726,walking
7.7524805,8.429189,walking
-0.26406386,-0.3825511,walking
-0.5168023,0.2097585,walking
13.048744,6.936925,walking
5.7486377,8.074233,walking
-0.029985568,0.45505264,walking
2.971436,7.3024716,walking
8.949735,-0.21279737,walking
1.9166685,9.039494,walking
1.2965612,9.810381,walking
14.669459,1.9250335,walking
1.2835383,8.60529,walking
9.022337,7.860822,walking
16.146698,2.3681974,walking
13.1010685,4.832471,walking
-0.118145354,-0.327838,walking
15.409633,1.043193,walking
15.749458,1.8670967,walking
0.20680328,9.906542,walking
10.43924,0.16198212,walking
15.597059,3.3989375,walking
-0.8437787,11.413551,walking
9.37542,2.6079326,walking
6.723255,7.6271334,walking
14.571365,4.7476473,walking
7.6848884,0.04204121,walking
1.3490301,3.2717803,walking
5.2766285,8.633105,walking
10.086024,8.480293,walking
8.910968,7.5082297,walking
9.429248,2.5017931,walking
1.6928805,2.9158065,walking
1.729877,3.826762,walking
13.202682,6.83785,walking
1.1568033,1.6129588,walking
9.062514,6.8432465,walking
15.7189245,1.8256834,walking
9.679455,0.77518314,walking
14.720131,1.1211916,walking
3.529289,8.994699,walking
15.587903,3.9590464,walking
11.934046,0.05357788,walking
10.612167,8.11017,walking
-1.5802425,-1.0626528,walking
14.080898,4.64406,walking
5.3735085,8.632134,walking
1.155291,1.3120141,walking
5.282323,8.13568,walking
-0.6326792,-0.94544756,walking
2.8676715,8.4977,walking
0.10729616,10.410137,walking
10.725003,7.438971,walking
12.224034,7.208116,walking
15.020736,4.511124,walking
13.430729,0.54192734,walking
8.835408,1.6521314,walking
0.121261716,9.246272,walking
16.098602,2.313715,walking
1.5569371,0.8550144,walking
13.787325,6.851976,walking
0.21532801,10.333129,walking
5.4440527,8.180889,walking
8.743868,7.1211247,walking
13.642909,2.3231294,walking
13.133222,1.6712043,walking
14.523946,4.438865,walking
-1.1610585,11.748837,walking
11.707851,0.0031825819,walking
13.557846,3.5504732,walking
15.046649,4.6038313,walking
10.452195,7.6839714,walking
10.747702,7.360253,walking
11.338427,7.7975497,walking
10.731837,0.1102837,walking
9.767912,0.00027569177,walking
-0.6967853,2.447758,walking
12.81069,0.3046221,walking
15.226376,5.500431,walking
1.9069473,8.957974,walking
10.935838,8.631429,walking
8.389035,8.364292,walking
6.4719343,8.08154,walking
14.442575,3.619582,walking
7.408393,8.378171,walking
-0.8766215,11.491116,walking
8.818616,-0.10162815,walking
4.1342034,8.171146,walking
0.054558706,-0.25501928,walking
-1.010821,-0.35775176,walking
-0.17053954,-0.4779162,walking
10.080341,7.0021057,walking
8.95154,9.068357,walking
-0.51988256,10.949958,walking
9.578468,0.90920717,walking
15.952807,2.0031435,walking
5.112818,8.112272,walking
7.123134,7.2193475,walking
0.35957345,2.2949686,walking
16.070408,2.4014359,walking
1.419489,2.0772574,walking
13.719765,5.262635,walking
14.798776,1.2844573,walking
8.751575,-0.18446824,walking
1.2295347,9.352261,walking
14.490845,2.1541016,walking
7.0845017,8.8461895,walking
10.631558,6.853143,walking
13.924998,6.354211,walking
1.9156213,9.082254,walking
9.477769,8.237076,walking
-1.27797,11.744333,walking
1.7664673,8.9295225,walking
-1.4166551,-0.83036643,walking
8.359243,-0.11780026,walking
1.7323585,8.786771,walking
10.929597,7.462163,walking
9.87209,7.0068607,walking
10.587561,0.011412782,walking
14.704552,1.8548349,walking
8.484323,8.465326,walking
15.304993,5.2668567,walking
8.781409,-0.060410615,walking
1.422607,1.951109,walking
-0.59132206,0.47279957,walking
14.758077,1.0779806,walking
9.974039,6.696944,walking
1.7419637,1.2229649,walking
4.571846,0.8586133,walking
15.013398,1.2603068,walking
6.0138016,8.735057,walking
8.605295,8.895286,walking
9.74423,8.415613,walking
3.917479,0.9987828,walking
0.43932077,10.192359,walking
10.930048,8.122685,walking
13.113819,0.59549886,walking
15.965202,2.0514646,walking
3.1422863,8.861533,walking
9.446234,8.298353,walking
8.385408,0.8633046,walking
4.4348335,8.650919,walking
3.9444644,0.9439465,walking
-0.43982983,-0.74607825,walking
13.300881,3.1486568,walking
14.8011875,2.1005547,walking
1.3934348,2.591764,walking
10.909484,6.2683983,walking
14.852498,6.2269063,walking
11.180133,-0.097185254,walking
-0.46636078,0.16809061,walking
11.989054,0.4756541,walking
8.862383,0.0316046,walking
13.492663,3.445481,walking
12.307294,0.14041182,walking
15.216175,4.155742,walking
4.533592,8.997365,walking
0.14072539,10.339822,walking
-1.414774,-0.80218804,walking
0.085491925,10.600173,walking
6.4764857,7.535294,walking
4.427212,8.9544,walking
13.098683,6.845575,walking
-1.4352326,-0.9129499,walking
14.207481,1.3364366,walking
8.818358,7.0504966,walking
8.32317,8.172783,walking
-0.779451,2.5034635,walking
14.92729,5.7243323,walking
0.27019194,10.276789,walking
10.34969,7.821385,walking
6.081069,8.26232,walking
8.614207,8.816454,walking
13.009357,5.7668095,walking
11.58363,0.066750586,walking
4.3308907,8.652122,walking
14.925014,6.1804285,walking
12.299198,6.203928,walking
0.2768034,2.3807566,walking
9.6024275,7.545158,walking
-1.1458918,11.741426,walking
8.841951,-0.19062935,walking
2.5416462,8.880555,walking
15.778188,1.762699,walking
14.6361,1.265925,walking
8.845631,0.95272607,walking
8.17291,8.138509,walking
5.768974,8.727728,walking
10.041782,6.424581,walking
16.166061,2.4940555,walking
13.513215,1.61622,walking
9.305591,2.391941,walking
2.8059244,8.996231,walking
9.162491,7.827107,walking
16.107195,2.7543,walking
-0.97096664,1.4765469,walking
12.16015,6.7660375,walking
15.252282,2.103348,walking
2.3321278,9.369331,walking
1.9953457,2.1390204,walking
8.683901,-0.14687333,walking
1.1846377,0.15272714,walking
4.2819276,8.251083,walking
15.460285,3.4873722,walking
9.529941,1.7896419,walking
14.645561,3.7448113,walking
12.309396,7.379468,walking
13.817773,5.3616276,walking
12.461913,0.39165223,walking
2.013548,3.5911293,walking
0.11402049,0.65046716,walking
16.006252,3.029736,walking
1.0084493,9.647167,walking
-1.3461217,-0.9216451,walking
11.599668,-0.05868288,walking
7.940999,8.92235,walking
0.8277669,7.890114,walking
13.998285,0.26949763,walking
1.5465943,7.985984,walking
2.8636181,8.862546,walking
1.3818557,1.9667685,walking
9.707994,0.97858036,walking
10.134036,7.9235334,walking
2.953722,8.498523,walking
10.3765135,8.289356,walking
15.801879,1.8146082,walking
-0.81403,2.472774,walking
13.791,5.188154,walking
11.0211,7.3586397,walking
8.618013,0.06481388,walking
-0.73682106,11.3181305,walking
5.9454956,2.2123554,walking
12.749474,5.8116856,walking
10.953625,-0.0572096,walking
7.9400644,8.800971,walking
14.541468,0.58988255,walking
0.76778466,1.394349,walking
-0.35307878,0.07344883,walking
10.791674,0.26971415,walking
4.643244,4.362837,walking
9.598434,1.8647153,walking
9.702657,1.4210438,walking
7.171663,7.384297,walking
1.0213487,9.637588,walking
14.068448,5.4665713,walking
8.893815,-0.0958177,walking
11.130889,0.18375655,walking
12.089219,6.7336645,walking
8.60245,8.7640295,walking
9.371412,8.280455,walking
13.752898,3.5894115,walking
12.194201,0.30436468,walking
2.735072,7.259628,walking
-1.4269427,-0.91704893,walking
13.982798,0.29590127,walking
-0.8683768,0.568003,walking
12.290041,2.9846652,walking
11.203322,7.9424806,walking
9.958584,8.536823,walking
2.8766112,8.846431,walking
-0.23908259,0.70279133,walking
16.105808,2.3346887,walking
12.020023,-0.06201735,walking
13.062561,0.09679084,walking
5.119595,8.861069,walking
10.894086,8.140106,walking
14.428714,5.157309,walking
0.8323904,7.9224844,walking
3.8709152,4.4445953,walking
11.779375,7.1150084,walking
9.060132,2.1250918,walking
8.789618,0.8998277,walking
1.0148747,9.637033,walking
-0.778349,2.4745111,walking
0.5195106,10.0227,walking
-0.57371616,-1.5471131,walking
15.816927,1.8493212,walking
0.6708546,1.9776506,walking
1.6806866,8.553256,walking
14.429456,0.47957733,walking
2.357117,8.7174425,walking
12.569569,6.5347495,walking
13.905122,6.7373157,walking
10.80705,7.8149137,walking
13.932263,0.2478762,walking
13.991311,6.2851458,walking
8.609753,8.417595,walking
2.0968676,2.2908494,walking
1.3660874,3.1296058,walking
5.922247,8.590978,walking
13.707626,5.430588,walking
8.512998,8.286439,walking
12.043689,1.7388413,walking
13.824445,6.6481233,walking
7.0318537,8.873425,walking
-0.5140389,11.121185,walking
-1.1847779,-0.8527193,walking
9.059512,0.32088283,walking
0.9397757,9.596029,walking
15.185222,2.3645992,walking
9.776366,8.4426155,walking
0.8919901,0.7483242,walking
11.984107,5.5658584,walking
0.33839783,2.1828296,walking
1.8717424,1.9491413,walking
12.84834,0.6539719,walking
5.4667788,8.839369,walking
8.805092,2.5920985,walking
4.832057,8.031139,walking
14.365066,5.4961658,walking
13.839076,5.455141,walking
3.3345706,4.0841866,walking
12.29512,2.7842069,walking
7.8145194,7.814704,walking
9.784245,8.370255,walking
15.565595,1.540881,walking
-0.14248018,-0.20221019,walking
15.030309,4.230823,walking
10.046154,8.638943,walking
-0.19337612,10.318461,walking
13.826115,5.4322934,walking
-0.2634304,0.17603122,walking
2.431829,8.73671,walking
0.82596725,8.03017,walking
12.96296,6.9751387,walking
15.298596,3.4638488,walking
2.1087837,8.439405,walking
16.10154,2.257359,walking
8.153975,-0.40346462,walking
6.1823406,2.7946463,walking
1.0044352,9.597345,walking
15.422667,5.797297,walking
7.200002,7.3460693,walking
2.934524,8.818432,walking
1.5335504,3.318766,walking
0.86496633,1.7911706,walking
10.330982,8.467305,walking
11.899435,6.9429374,walking
9.10597,2.4966116,walking
8.6500845,1.4786056,walking
-0.66880375,0.5106408,walking
16.149576,2.431739,walking
13.957822,6.3205767,walking
1.6413046,0.79633534,walking
7.7318587,-0.41923663,walking
10.412914,6.1241856,walking
8.338982,2.3503668,walking
12.194621,2.896072,walking
10.689472,6.8673816,walking
13.761149,5.222188,walking
-0.021769473,-0.17545375,walking
0.43394315,10.18201,walking
5.5669765,8.288504,walking
8.318372,8.493038,walking
8.193924,7.481367,walking
-0.21047488,-0.16523601,walking
10.419794,6.9880047,walking
9.288221,2.3812897,walking
0.5048978,9.855721,walking
9.027952,0.4021874,walking
7.8303547,-0.39171043,walking
3.0888858,8.953272,walking
11.670938,7.1572914,walking
9.785688,6.781751,walking
3.4815407,8.989731,walking
9.909345,0.28798252,walking
9.313816,2.680249,walking
-1.2433563,-0.33599055,walking
7.832283,7.6517777,walking
9.802876,6.566593,walking
7.0727234,8.666313,walking
4.3466563,8.416812,walking
13.823866,6.64711,walking
14.239812,1.7511314,walking
13.475823,0.99426436,walking
11.360851,7.6769333,walking
8.765041,6.8289375,walking
0.4843999,8.910084,walking
13.076094,0.15812601,walking
16.121878,2.4533782,walking
9.696273,0.9921083,walking
11.101906,6.560928,walking
0.8641491,8.2345295,walking
10.898226,0.19763125,walking
0.24680603,9.874109,walking
15.345517,3.0415444,jogging
7.903874,8.992287,jogging
4.1307526,4.414025,jogging
8.256294,6.359903,jogging
-0.32700804,0.16153641,jogging
14.474675,0.39210564,jogging
12.460883,6.0484776,jogging
5.291861,8.043598,jogging
14.462407,5.425519,jogging
-3.2730484,-2.5323436,jogging
6.8212304,-0.2249889,jogging
15.576668,3.5833838,jogging
11.090762,5.7187147,jogging
9.523477,8.174679,jogging
-3.182018,12.295625,jogging
2.4741645,9.294302,jogging
12.008914,0.47483185,jogging
15.608544,5.6590466,jogging
8.152866,7.596685,jogging
-0.55620736,9.767591,jogging
14.516525,6.089963,jogging
13.40333,0.24275021,jogging
15.243842,2.586914,jogging
14.524204,4.193614,jogging
10.780336,8.225764,jogging
11.803615,7.6783733,jogging
15.114943,1.3779987,jogging
13.241856,1.4430345,jogging
4.179036,8.227205,jogging
8.794609,7.8275895,jogging
10.599328,0.09862522,jogging
1.2958449,2.4523518,jogging
14.79561,3.8545868,jogging
-4.3711214,-1.8151228,jogging
1.7673832,9.128255,jogging
-2.3019676,12.388657,jogging
2.8216922,3.4335864,jogging
15.026523,4.186564,jogging
-0.61830395,11.118616,jogging
11.59622,1.0496674,jogging
12.326059,2.9538922,jogging
14.626108,2.6005332,jogging
-4.606591,-2.1928337,jogging
14.46322,4.6086836,jogging
14.961142,2.28002,jogging
12.792691,0.5825087,jogging
5.3462124,8.306575,jogging
12.7788515,0.5594287,jogging
-4.39804,-1.7778229,jogging
-2.6168268,12.260531,jogging
5.29387,8.6386595,jogging
13.104819,0.11603016,jogging
0.019437246,10.387659,jogging
-2.2886162,11.630823,jogging
15.430824,3.5564551,jogging
13.825391,2.8085542,jogging
13.621329,6.773732,jogging
13.328347,6.790744,jogging
-4.3345246,-1.7600706,jogging
10.942003,0.27247235,jogging
11.750067,-0.04319438,jogging
0.61571366,-0.61810535,jogging
13.160941,6.8500404,jogging
13.951994,6.7696433,jogging
14.900015,1.0409738,jogging
14.1980915,3.7364264,jogging
15.251853,4.597823,jogging
10.877964,8.509819,jogging
12.901469,1.8435712,jogging
15.585044,5.6914144,jogging
13.395114,2.0005827,jogging
14.294025,1.2747924,jogging
13.370591,0.23208062,jogging
-0.37857404,9.92561,jogging
14.600296,3.8789136,jogging
14.820687,2.3680985,jogging
14.774166,4.6193156,jogging
-4.3591275,-1.7772068,jogging
0.06617929,10.000464,jogging
-4.3015485,-1.8864335,jogging
3.5846887,9.067748,jogging
15.878321,3.0430095,jogging
11.6877365,0.54158753,jogging
13.344625,0.6494659,jogging
-1.1737878,2.1988893,jogging
-4.087145,-2.1505306,jogging
8.791014,2.587559,jogging
8.258566,7.5313716,jogging
15.304723,2.228343,jogging
8.738317,1.2541848,jogging
-4.4465227,-2.8428273,jogging
14.177599,1.2949752,jogging
14.210877,2.2258666,jogging
0.34530607,9.091308,jogging
8.571657,6.7328906,jogging
-4.386187,-3.3121073,jogging
7.0986505,7.5852237,jogging
6.935114,7.8512826,jogging
12.101354,-0.025392972,jogging
12.388501,1.4747344,jogging
-4.619931,-2.1947129,jogging
7.812157,9.164399,jogging
12.898045,1.9206616,jogging
1.6005851,7.953079,jogging
3.8273473,4.37394,jogging
15.43299,2.8563383,jogging
8.56603,0.022799525,jogging
14.43255,2.0537095,jogging
12.592334,0.30511662,jogging
11.384968,0.7661058,jogging
9.891444,7.8010845,jogging
-3.1784165,12.43249,jogging
15.530268,2.4420147,jogging
-0.3820243,0.21240899,jogging
-1.3520628,1.6139128,jogging
9.004299,0.19874412,jogging
15.702466,3.6119497,jogging
13.643581,1.9338454,jogging
-3.7436986,-2.4828923,jogging
4.578262,8.955074,jogging
14.01131,1.2142091,jogging
14.732538,6.411228,jogging
-4.0498376,-3.014544,jogging
8.880605,1.7094412,jogging
-0.8077005,2.2394407,jogging
12.929405,6.6790495,jogging
-3.0694487,12.326442,jogging
0.66051483,0.24884768,jogging
6.1329412,8.097459,jogging
5.707616,0.0013104811,jogging
-1.8740854,11.681282,jogging
-0.49607822,10.70842,jogging
-3.5498989,-2.5124917,jogging
13.916855,1.025946,jogging
9.87843,7.7991395,jogging
-4.4544053,-1.9117763,jogging
-2.6651814,12.133101,jogging
6.8825746,7.378271,jogging
-1.8473518,11.392829,jogging
8.788744,1.0886,jogging
1.294792,9.001436,jogging
9.047844,-0.18903488,jogging
12.907894,2.3245645,jogging
14.491908,5.626247,jogging
5.5944343,8.793059,jogging
13.998695,0.27780813,jogging
0.4938669,-0.6754086,jogging
-0.55922383,-1.6831027,jogging
-0.9816784,10.675832,jogging
1.1753159,0.8738826,jogging
-0.73447907,10.377215,jogging
8.837445,0.08281958,jogging
8.7698,1.8375818,jogging
14.309519,3.9153821,jogging
14.1602335,2.1854029,jogging
8.97194,1.4148632,jogging
-2.3969932,11.693135,jogging
14.134289,1.7499431,jogging
-1.9364625,11.589001,jogging
7.106744,7.8721924,jogging
15.308157,2.16328,jogging
3.144946,0.9885937,jogging
-1.9331738,11.765935,jogging
15.549663,2.1595094,jogging
12.596986,7.281496,jogging
1.3792137,3.6540248,jogging
2.9030437,0.8510302,jogging
-1.8108035,11.225146,jogging
-4.1267314,-3.2853851,jogging
13.775792,1.1126435,jogging
10.782655,0.6405599,jogging
4.1450596,0.65788543,jogging
6.1820235,7.6396437,jogging
9.226585,1.5167208,jogging
9.055064,0.41862315,jogging
-2.0038466,11.8954935,jogging
-4.207542,-2.3475604,jogging
12.586521,0.52048224,jogging
2.5400972,9.32333,jogging
13.098476,1.5414071,jogging
-0.8496192,1.914071,jogging
-3.0170078,-2.3105106,jogging
5.534669,8.704756,jogging
6.543927,0.030553427,jogging
6.223462,7.584957,jogging
13.876372,0.23230751,jogging
-2.5702138,11.86313,jogging
4.3065677,0.56111556,jogging
4.62784,8.047415,jogging
-2.408502,11.745093,jogging
5.331207,8.10319,jogging
6.054259,-0.15447132,jogging
-3.9031825,12.583765,jogging
13.485112,5.111295,jogging
14.562298,1.319046,jogging
14.457392,2.1129775,jogging
1.4731995,8.530559,jogging
14.951304,5.7356486,jogging
15.717575,2.3565261,jogging
15.831718,3.4256873,jogging
-0.75134504,10.446082,jogging
14.507158,2.8939805,jogging
14.415233,5.187529,jogging
13.561525,2.0384889,jogging
11.383615,0.75421786,jogging
12.357555,7.5387893,jogging
14.973387,2.294408,jogging
15.431954,2.4957483,jogging
0.01090645,-0.99000436,jogging
-4.349603,-1.8010795,jogging
12.967588,1.692201,jogging
-0.4290005,10.363779,jogging
-3.2471435,12.495816,jogging
13.190429,1.6398555,jogging
15.739109,2.3543205,jogging
14.498357,4.214961,jogging
13.524485,2.9726155,jogging
14.534828,4.739897,jogging
12.568957,0.30167106,jogging
13.634505,0.3493013,jogging
12.957782,1.7791142,jogging
15.71507,2.254357,jogging
14.458173,1.2550092,jogging
-0.45429623,-1.253209,jogging
1.5964006,8.775508,jogging
6.2197704,0.048761215,jogging
10.431553,-0.004190988,jogging
-3.451229,-3.0872386,jogging
7.8371425,9.033056,jogging
-3.660105,-2.7980936,jogging
8.56881,8.776538,jogging
-0.6619238,-1.7415063,jogging
7.842458,1.1969769,jogging
-0.44327164,10.498586,jogging
13.957854,3.2529948,jogging
14.194751,5.3506937,jogging
15.200574,2.151367,jogging
-4.075569,-2.3441012,jogging
13.439179,2.0409157,jogging
16.08378,2.812065,jogging
-4.537439,-2.5663419,jogging
13.750004,0.19879244,jogging
-0.6768406,-1.1463724,jogging
9.942404,0.013034989,jogging
14.056544,3.3148282,jogging
12.88671,0.6860639,jogging
3.733805,0.6976014,jogging
-2.1377954,12.3548355,jogging
-4.3769517,-2.7304673,jogging
13.265984,1.2103478,jogging
-4.628062,-2.3321857,jogging
6.4132304,7.536016,jogging
6.8442707,2.8523636,jogging
14.290138,5.4051137,jogging
11.803403,0.61479706,jogging
8.123808,7.4514723,jogging
9.1472225,7.8569326,jogging
-4.188682,-2.6911047,jogging
15.06868,3.6348042,jogging
-0.43764326,-1.1568937,jogging
12.987852,6.929225,jogging
0.17125618,2.7038429,jogging
13.005225,6.9155025,jogging
15.443268,5.7940288,jogging
-3.429516,-2.5469084,jogging
11.016343,6.8967323,jogging
15.752722,4.257317,jogging
14.702979,1.2465886,jogging
14.573841,5.38817,jogging
13.784078,3.4062736,jogging
13.346031,6.8249335,jogging
14.506178,6.1613483,jogging
16.069824,2.8357909,jogging
10.332916,7.7738247,jogging
14.571064,4.3035517,jogging
15.736688,4.2528377,jogging
-0.978292,2.4394972,jogging
14.56435,4.822817,jogging
6.5635324,8.032405,jogging
7.318453,-0.3797695,jogging
-1.8475027,11.66031,jogging
-4.4005837,-2.6491427,jogging
-2.0262017,12.003005,jogging
3.1081839,2.6139479,jogging
-2.5494163,12.081402,jogging
12.242408,0.7267745,jogging
14.2261095,1.7792217,jogging
14.933432,0.9593107,jogging
5.7172904,0.11268425,jogging
12.7170105,7.175869,jogging
0.8079826,-0.23917656,jogging
-0.1860345,9.11253,jogging
15.452733,3.8010259,jogging
14.296139,3.7606843,jogging
0.8298208,0.67281175,jogging
9.291067,8.768527,jogging
11.955473,-0.05753236,jogging
15.293702,5.556201,jogging
-1.7023419,11.158323,jogging
13.645478,2.0079176,jogging
15.549045,1.9017608,jogging
14.510308,2.085861,jogging
14.450704,2.8938448,jogging
-0.6897011,-1.2576526,jogging
-3.8078659,-2.3096292,jogging
-2.1717415,12.303943,jogging
5.4098644,0.35190484,jogging
7.543139,-0.006670443,jogging
-3.8536327,-2.3410962,jogging
14.786978,6.3409276,jogging
0.44122863,9.707884,jogging
-2.7017496,12.016394,jogging
15.542503,5.7174335,jogging
13.658686,4.5400133,jogging
-2.065076,12.225778,jogging
6.314742,1.1743616,jogging
14.273264,2.2886386,jogging
11.004421,7.488395,jogging
14.614378,3.9754717,jogging
-0.20701575,10.869458,jogging
14.325734,1.2820628,jogging
0.16215125,9.372504,jogging
-3.371774,12.270586,jogging
14.377989,6.5378003,jogging
14.443679,2.1752908,jogging
-4.512003,-2.1022975,jogging
15.038088,5.594556,jogging
4.178927,8.117619,jogging
0.9273287,8.329495,jogging
-4.1089334,-2.4221852,jogging
6.257767,8.021289,jogging
-2.9442391,12.189441,jogging
13.036853,1.4714885,jogging
7.2571697,1.0618135,jogging
-4.5032506,-1.8827912,jogging
11.746982,0.38954636,jogging
-1.4609292,-1.475531,jogging
0.34477943,2.30567,jogging
14.565675,4.790414,jogging
15.72886,3.589684,jogging
13.851221,4.8951626,jogging
14.355052,1.3152555,jogging
-4.484399,-2.537272,jogging
5.008882,4.6622458,jogging
12.372867,2.5532107,jogging
14.89614,6.2904563,jogging
14.565841,5.812581,jogging
9.557934,8.536596,jogging
15.827476,3.3498194,jogging
15.805872,3.5169885,jogging
14.496198,4.3997765,jogging
13.754758,2.6086137,jogging
6.838992,-0.25562736,jogging
-4.5280004,-2.7379158,jogging
8.532807,-0.3350984,jogging
-3.7643955,-2.4454784,jogging
-2.3597424,12.04043,jogging
13.19332,1.5427934,jogging
15.284121,4.736095,jogging
11.675901,7.0756874,jogging
-4.3527966,-2.211333,jogging
11.806548,-0.014182648,jogging
15.604838,1.8405598,jogging
13.756724,1.2196878,jogging
-1.1112722,2.3921623,jogging
-4.5169106,-1.8365816,jogging
-2.8448763,12.024512,jogging
15.251688,4.5761795,jogging
-3.763511,-3.25487,jogging
-2.3256416,12.580346,jogging
-2.90546,12.678603,jogging
-2.7313902,12.102266,jogging
11.186607,7.8566732,jogging
-3.1661325,12.416076,jogging
0.81228775,0.5221649,jogging
15.609552,5.681024,jogging
-2.6521297,12.41439,jogging
7.073798,7.899429,jogging
10.664642,8.2444515,jogging
-1.362812,2.9127557,jogging
15.048293,2.3436604,jogging
-0.24969532,10.040556,jogging
14.04567,1.6568884,jogging
7.529874,9.216018,jogging
-4.760026,-3.0540755,jogging
11.078265,5.687276,jogging
12.0939245,1.4979641,jogging
15.993363,3.1527753,jogging
-3.4448915,12.289064,jogging
15.656288,1.8660014,jogging
-4.405762,-2.3101926,jogging
-3.6064878,12.405786,jogging
7.7128158,9.117741,jogging
-3.2311125,12.580154,jogging
-0.8375303,-1.5782093,jogging
15.083881,1.2839242,jogging
-0.3545397,10.352016,jogging
1.7022483,8.613252,jogging
1.3262962,1.8010069,jogging
14.532895,6.106188,jogging
16.106155,2.811734,jogging
5.440372,2.9757476,jogging
14.560635,3.6115303,jogging
15.41661,1.3952508,jogging
9.354138,2.7081025,jogging
15.30775,2.2855134,jogging
14.910297,6.25207,jogging
-1.474504,-1.5214932,jogging
-0.031352326,-1.0040154,jogging
-2.8829951,12.496901,jogging
8.639367,7.7968054,jogging
-2.26227,-1.8988273,jogging
-2.7183783,11.935823,jogging
1.3190285,9.829446,jogging
10.050776,0.6797979,jogging
-1.6025726,11.266143,jogging
5.934582,0.10444615,jogging
13.910526,5.1192555,jogging
4.383931,3.65992,jogging
0.23720601,-0.0695761,jogging
10.458639,7.865075,jogging
15.306349,4.6900454,jogging
4.6818323,8.071014,jogging
-3.541829,12.626316,jogging
-1.6051664,1.2544965,jogging
-2.4578984,11.703659,jogging
4.365898,8.132263,jogging
8.738085,0.12958105,jogging
8.855495,-0.09692759,jogging
-3.1413298,12.802646,jogging
6.8093057,8.582275,jogging
14.736576,6.3836484,jogging
9.052452,2.1152754,jogging
-0.80057436,9.732729,jogging
11.817387,7.707759,jogging
8.930912,8.846569,jogging
-2.2988667,12.47336,jogging
15.278401,2.3609738,jogging
-3.2421362,12.320654,jogging
-3.865147,-2.287531,jogging
-2.9816787,12.096915,jogging
8.305488,7.621581,jogging
3.7339673,0.8888227,jogging
15.456203,5.768767,jogging
15.243354,5.4480057,jogging
15.233318,3.142529,jogging
13.264782,4.019871,jogging
-3.861711,-2.344103,jogging
4.584099,4.235482,jogging
5.731016,-0.02583332,jogging
14.260183,3.0850673,jogging
13.722987,5.020978,jogging
-2.2258918,11.7523155,jogging
-4.4628043,-1.8799652,jogging
-0.2184458,-0.9117284,jogging
-0.75437194,-1.7453706,jogging
8.065871,8.824408,jogging
11.074178,6.450453,jogging
12.130559,6.522888,jogging
13.430847,6.7830834,jogging
-3.8113875,-3.2331097,jogging
-1.1483766,2.7234426,jogging
13.450591,0.5697623,jogging
15.452976,5.2126465,jogging
-2.5076375,12.531459,jogging
-0.27591324,9.15685,jogging
-4.346428,-2.2892091,jogging
-4.1915216,-2.9541092,jogging
-2.324629,12.591921,jogging
13.162604,1.5818243,jogging
14.456126,3.675704,jogging
-1.8835483,11.797288,jogging
14.752677,1.1435751,jogging
1.3214035,8.0209875,jogging
14.340468,1.4554815,jogging
3.4728954,0.9639858,jogging
14.8970995,6.305425,jogging
-0.012687628,10.085022,jogging
-4.3613076,-1.8440068,jogging
14.790051,6.4164906,jogging
7.2414575,7.7840085,jogging
14.73633,5.854661,jogging
14.916297,2.667075,jogging
15.581298,2.284631,jogging
13.971153,3.3736634,jogging
13.29401,6.8388743,jogging
12.271038,0.027080154,jogging
11.41803,0.71781355,jogging
8.663832,8.028765,jogging
-0.32661742,1.7172841,jogging
14.888992,6.2366405,jogging
-2.6449423,11.268152,jogging
11.154131,6.962952,jogging
15.763874,4.2313075,jogging
